IID	Group	Sex	Date	Population	NumSNPs	k1	k2	k3
WD-WT5M2_noUDG	GROUP1	F	3900	China_YR_LN	812816	0.032264	0.705257	0.262480
WGM20_noUDG	GROUP1	F	5250	China_YR_MN	59429	0.022867	0.783834	0.193299
WGM35_noUDG	GROUP1	F	5950	China_YR_MN	582549	0.039799	0.795324	0.164877
WGM43_noUDG	GROUP1	M	5250	China_YR_MN	35936	0.038769	0.778367	0.182864
WGM70_noUDG	GROUP1	F	5250	China_YR_MN	219959	0.032567	0.804998	0.162435
WGM76S_noUDG	GROUP1	F	5250	China_YR_MN	197944	0.056026	0.760008	0.183965
WGM94_noUDG	GROUP1	M	5250	China_YR_MN	410126	0.041767	0.747757	0.210476
XW-M1R18_noUDG	GROUP1	M	6927	China_YR_MN	1113674	0.031525	0.709150	0.259325
WGH35-1_noUDG	GROUP1	F	5250	China_YR_MN_o	31994	0.039286	0.750208	0.210506
HG00403.SG	CHS.SG	M	0	CHS.SG	936174	0.000010	0.522855	0.477135
HG00404.SG	CHS.SG	F	0	CHS.SG	1082707	0.000010	0.522881	0.477109
HG00406.SG	CHS.SG	M	0	CHS.SG	1134567	0.000010	0.458514	0.541476
HG00407.SG	CHS.SG	F	0	CHS.SG	1138118	0.000010	0.425784	0.574206
HG00409.SG	CHS.SG	M	0	CHS.SG	1148541	0.000010	0.495763	0.504227
HG00410.SG	CHS.SG	F	0	CHS.SG	1149084	0.000010	0.475966	0.524024
HG00419.SG	CHS.SG	F	0	CHS.SG	1146152	0.000010	0.470050	0.529940
HG00421.SG	CHS.SG	M	0	CHS.SG	1146049	0.000010	0.473056	0.526934
HG00422.SG	CHS.SG	F	0	CHS.SG	1147782	0.000010	0.445140	0.554850
HG00428.SG	CHS.SG	F	0	CHS.SG	1148139	0.000010	0.457699	0.542291
HG00436.SG	CHS.SG	M	0	CHS.SG	993809	0.000010	0.528725	0.471265
HG00437.SG	CHS.SG	F	0	CHS.SG	1148343	0.000010	0.470289	0.529701
HG00442.SG	CHS.SG	M	0	CHS.SG	1148477	0.000010	0.446492	0.553498
HG00443.SG	CHS.SG	F	0	CHS.SG	1147105	0.000010	0.468072	0.531918
HG00445.SG	CHS.SG	M	0	CHS.SG	1147009	0.000010	0.479788	0.520202
HG00446.SG	CHS.SG	F	0	CHS.SG	1147194	0.000010	0.476403	0.523587
HG00448.SG	CHS.SG	M	0	CHS.SG	1146686	0.000010	0.440774	0.559216
HG00449.SG	CHS.SG	F	0	CHS.SG	1099899	0.000010	0.480579	0.519411
HG00451.SG	CHS.SG	M	0	CHS.SG	1141801	0.000010	0.480769	0.519221
HG00452.SG	CHS.SG	F	0	CHS.SG	1142953	0.000010	0.477309	0.522681
HG00457.SG	CHS.SG	M	0	CHS.SG	1141939	0.000010	0.443818	0.556172
HG00458.SG	CHS.SG	F	0	CHS.SG	1146392	0.000010	0.499901	0.500089
HG00463.SG	CHS.SG	M	0	CHS.SG	1124211	0.000010	0.443113	0.556877
HG00464.SG	CHS.SG	F	0	CHS.SG	1130382	0.000010	0.460936	0.539054
HG00472.SG	CHS.SG	M	0	CHS.SG	1147805	0.000010	0.469384	0.530606
HG00473.SG	CHS.SG	F	0	CHS.SG	1147235	0.000010	0.466874	0.533116
HG00475.SG	CHS.SG	M	0	CHS.SG	1147069	0.000010	0.499371	0.500619
HG00476.SG	CHS.SG	F	0	CHS.SG	1144662	0.000010	0.467521	0.532469
HG00478.SG	CHS.SG	M	0	CHS.SG	1145870	0.000010	0.446459	0.553531
HG00479.SG	CHS.SG	F	0	CHS.SG	1146698	0.000010	0.441636	0.558354
HG00500.SG	CHS.SG	M	0	CHS.SG	1109971	0.000010	0.504601	0.495389
HG00501.SG	CHS.SG	F	0	CHS.SG	1118119	0.000010	0.470845	0.529145
HG00513.SG	CHS.SG	F	0	CHS.SG	1044397	0.000010	0.487964	0.512026
HG00524.SG	CHS.SG	M	0	CHS.SG	1024092	0.000010	0.508497	0.491493
HG00525.SG	CHS.SG	F	0	CHS.SG	1146904	0.000010	0.499223	0.500767
HG00533.SG	CHS.SG	M	0	CHS.SG	1117278	0.000010	0.493899	0.506091
HG00534.SG	CHS.SG	F	0	CHS.SG	1122527	0.000010	0.453550	0.546440
HG00536.SG	CHS.SG	M	0	CHS.SG	1148105	0.000010	0.461540	0.538450
HG00537.SG	CHS.SG	F	0	CHS.SG	1073837	0.000010	0.518642	0.481348
HG00542.SG	CHS.SG	M	0	CHS.SG	956390	0.000010	0.543825	0.456165
HG00543.SG	CHS.SG	F	0	CHS.SG	1148119	0.000010	0.417623	0.582367
HG00556.SG	CHS.SG	M	0	CHS.SG	1146390	0.000010	0.458667	0.541323
HG00557.SG	CHS.SG	F	0	CHS.SG	1145608	0.000010	0.501606	0.498384
HG00559.SG	CHS.SG	M	0	CHS.SG	1101306	0.013682	0.543630	0.442688
HG00560.SG	CHS.SG	F	0	CHS.SG	1080900	0.000010	0.496036	0.503954
HG00565.SG	CHS.SG	M	0	CHS.SG	1080521	0.000010	0.505993	0.493997
HG00566.SG	CHS.SG	F	0	CHS.SG	1088804	0.000010	0.477072	0.522918
HG00580.SG	CHS.SG	M	0	CHS.SG	1112159	0.000010	0.515425	0.484565
HG00581.SG	CHS.SG	F	0	CHS.SG	1123614	0.000010	0.523831	0.476159
HG00583.SG	CHS.SG	M	0	CHS.SG	1122088	0.000010	0.364197	0.635793
HG00584.SG	CHS.SG	F	0	CHS.SG	1119452	0.000010	0.489306	0.510684
HG00589.SG	CHS.SG	M	0	CHS.SG	1111629	0.000010	0.490978	0.509012
HG00590.SG	CHS.SG	F	0	CHS.SG	1076734	0.000010	0.421891	0.578099
HG00592.SG	CHS.SG	M	0	CHS.SG	1072827	0.000010	0.691108	0.308882
HG00593.SG	CHS.SG	F	0	CHS.SG	1147728	0.000010	0.473572	0.526418
HG00595.SG	CHS.SG	M	0	CHS.SG	1103904	0.000010	0.488337	0.511653
HG00596.SG	CHS.SG	F	0	CHS.SG	975645	0.000010	0.545705	0.454285
HG00598.SG	CHS.SG	M	0	CHS.SG	1148513	0.000010	0.476866	0.523124
HG00599.SG	CHS.SG	F	0	CHS.SG	1148564	0.000793	0.566619	0.432588
HG00607.SG	CHS.SG	M	0	CHS.SG	1076167	0.000010	0.496436	0.503554
HG00608.SG	CHS.SG	F	0	CHS.SG	1099661	0.000010	0.455671	0.544319
HG00610.SG	CHS.SG	M	0	CHS.SG	1031622	0.000010	0.563341	0.436649
HG00611.SG	CHS.SG	F	0	CHS.SG	1009331	0.000010	0.574404	0.425586
HG00613.SG	CHS.SG	M	0	CHS.SG	1121868	0.000010	0.474170	0.525820
HG00614.SG	CHS.SG	F	0	CHS.SG	1089165	0.000010	0.511519	0.488471
HG00619.SG	CHS.SG	M	0	CHS.SG	1114196	0.000010	0.496036	0.503954
HG00620.SG	CHS.SG	F	0	CHS.SG	1091791	0.000010	0.465865	0.534125
HG00622.SG	CHS.SG	M	0	CHS.SG	1148717	0.000010	0.486476	0.513514
HG00623.SG	CHS.SG	F	0	CHS.SG	1149123	0.000010	0.486111	0.513879
HG00625.SG	CHS.SG	M	0	CHS.SG	963287	0.000010	0.458833	0.541157
HG00626.SG	CHS.SG	F	0	CHS.SG	1022306	0.000010	0.531100	0.468890
HG00628.SG	CHS.SG	M	0	CHS.SG	1018751	0.000010	0.528870	0.471120
HG00629.SG	CHS.SG	F	0	CHS.SG	1049657	0.000010	0.525331	0.474659
HG00631.SG	CHS.SG	M	0	CHS.SG	1148633	0.000010	0.524794	0.475196
HG00632.SG	CHS.SG	F	0	CHS.SG	1144846	0.000010	0.494577	0.505413
HG00634.SG	CHS.SG	M	0	CHS.SG	1019068	0.000010	0.513776	0.486214
HG00635.SG	CHS.SG	F	0	CHS.SG	1048633	0.000010	0.560336	0.439654
HG00650.SG	CHS.SG	M	0	CHS.SG	1108128	0.000010	0.324939	0.675051
HG00651.SG	CHS.SG	F	0	CHS.SG	1095557	0.000010	0.369516	0.630474
HG00653.SG	CHS.SG	M	0	CHS.SG	1119427	0.000010	0.343414	0.656576
HG00654.SG	CHS.SG	F	0	CHS.SG	1114835	0.000010	0.385207	0.614783
HG00656.SG	CHS.SG	M	0	CHS.SG	1123385	0.000010	0.315522	0.684468
HG00657.SG	CHS.SG	F	0	CHS.SG	1110636	0.000010	0.358596	0.641394
HG00662.SG	CHS.SG	M	0	CHS.SG	1105546	0.000010	0.349829	0.650161
HG00663.SG	CHS.SG	F	0	CHS.SG	1116854	0.000010	0.343409	0.656581
HG00671.SG	CHS.SG	M	0	CHS.SG	1122932	0.000010	0.355312	0.644678
HG00672.SG	CHS.SG	F	0	CHS.SG	1114319	0.000010	0.324776	0.675214
HG00674.SG	CHS.SG	M	0	CHS.SG	1148210	0.000010	0.350652	0.649338
HG00675.SG	CHS.SG	F	0	CHS.SG	1148737	0.000010	0.399627	0.600363
HG00683.SG	CHS.SG	M	0	CHS.SG	1105888	0.000010	0.345317	0.654673
HG00684.SG	CHS.SG	F	0	CHS.SG	1111101	0.000010	0.368615	0.631375
HG00689.SG	CHS.SG	M	0	CHS.SG	1106107	0.000010	0.398894	0.601096
HG00690.SG	CHS.SG	F	0	CHS.SG	1108988	0.000010	0.341495	0.658495
HG00692.SG	CHS.SG	M	0	CHS.SG	1119725	0.000010	0.325551	0.674439
HG00693.SG	CHS.SG	F	0	CHS.SG	1117198	0.000010	0.379758	0.620232
HG00698.SG	CHS.SG	M	0	CHS.SG	1109481	0.000010	0.362499	0.637491
HG00699.SG	CHS.SG	F	0	CHS.SG	1111375	0.000010	0.397558	0.602432
HG00701.SG	CHS.SG	M	0	CHS.SG	1104128	0.000010	0.414839	0.585151
HG00702.SG	CHS.SG	F	0	CHS.SG	1109492	0.000010	0.325277	0.674713
HG00704.SG	CHS.SG	M	0	CHS.SG	1120359	0.000010	0.348456	0.651534
HG00705.SG	CHS.SG	F	0	CHS.SG	1119608	0.000010	0.352915	0.647075
HG00707.SG	CHS.SG	M	0	CHS.SG	1120382	0.000010	0.337028	0.662962
HG00708.SG	CHS.SG	F	0	CHS.SG	1129693	0.000010	0.355332	0.644658
HG00717.SG	CHS.SG	F	0	CHS.SG	1140146	0.000010	0.359536	0.640454
HG00728.SG	CHS.SG	M	0	CHS.SG	1148314	0.000010	0.355228	0.644762
HG00729.SG	CHS.SG	F	0	CHS.SG	1149031	0.000010	0.368051	0.631939
I13882	GROUP3	F	3234	Japan_HG_Jomon	592836	0.999980	0.000010	0.000010
I13883	GROUP3	M	2859	Japan_HG_Jomon	471257	0.999980	0.000010	0.000010
I13884	GROUP3	F	4351	Japan_HG_Jomon	699363	0.999980	0.000010	0.000010
I13885	GROUP3	F	3216	Japan_HG_Jomon	151269	0.999980	0.000010	0.000010
I13886	GROUP3	M	4003	Japan_HG_Jomon	765534	0.999980	0.000010	0.000010
I6341	GROUP3	M	3200	Japan_HG_Jomon	95580	0.999975	0.000015	0.000010
I13887	GROUP3	M	4032	Japan_HG_Jomon_brother.I13886	608952	0.999980	0.000010	0.000010
JpFu1.SG	GROUP3	F	5526	Japan_Honshu_EarlyJomon.SG	735000	0.999980	0.000010	0.000010
JpOd181.SG	GROUP3	M	5824	Japan_Honshu_EarlyJomon.SG	967659	0.999980	0.000010	0.000010
JpOd274.SG	GROUP3	M	6221	Japan_Honshu_EarlyJomon.SG	884954	0.999980	0.000010	0.000010
JpOd282.SG	GROUP3	M	5818	Japan_Honshu_EarlyJomon.SG	692107	0.999980	0.000010	0.000010
JpOd6.SG	GROUP3	F	6044	Japan_Honshu_EarlyJomon.SG	665381	0.999980	0.000010	0.000010
JpKo13.SG	GROUP3	F	3917	Japan_Honshu_MidLateJomon.SG	953258	0.999980	0.000010	0.000010
JpKo2.SG	GROUP3	F	4385	Japan_Honshu_MidLateJomon.SG	1037331	0.999980	0.000010	0.000010
Sanganji_131421-3_A1_noUDG.SG	GROUP3	M	3177	Japan_Jomon_lc.SG	5342	0.999980	0.000010	0.000010
Sanganji_131464.SG	GROUP3	F	3280	Japan_Jomon_lc.SG	10921	0.999980	0.000010	0.000010
IK002_noUDG.SG	GROUP3	F	2782	Japan_Jomon.SG	807590	0.999980	0.000010	0.000010
JpKa6904.SG	GROUP3	F	8820	Japan_Shikoku_InitialJomon.SG	1146305	0.999980	0.000010	0.000010
JpHi01.SG	GROUP3	F	1818	Japan_Shikoku_LateJomon.SG	589460	0.999979	0.000011	0.000010
NA18939.SG	JPT.SG	F	0	JPT.SG	1147601	0.131191	0.771414	0.097394
NA18940.SG	JPT.SG	M	0	JPT.SG	1142063	0.135161	0.745379	0.119460
NA18941.SG	JPT.SG	F	0	JPT.SG	1139108	0.138325	0.741953	0.119722
NA18942.SG	JPT.SG	F	0	JPT.SG	1144289	0.123986	0.746382	0.129632
NA18943.SG	JPT.SG	M	0	JPT.SG	1139581	0.102490	0.666845	0.230665
NA18944.SG	JPT.SG	M	0	JPT.SG	1138281	0.138201	0.752211	0.109589
NA18945.SG	JPT.SG	M	0	JPT.SG	1145696	0.142047	0.755718	0.102236
NA18946.SG	JPT.SG	F	0	JPT.SG	1147958	0.116111	0.772319	0.111570
NA18947.SG	JPT.SG	F	0	JPT.SG	1138473	0.166990	0.701900	0.131110
NA18948.SG	JPT.SG	M	0	JPT.SG	1134851	0.134640	0.732625	0.132735
NA18949.SG	JPT.SG	F	0	JPT.SG	1124037	0.147262	0.747252	0.105486
NA18950.SG	JPT.SG	F	0	JPT.SG	1112238	0.105243	0.894747	0.000010
NA18951.SG	JPT.SG	F	0	JPT.SG	1132995	0.096343	0.731333	0.172323
NA18952.SG	JPT.SG	M	0	JPT.SG	1144140	0.134031	0.736886	0.129083
NA18953.SG	JPT.SG	M	0	JPT.SG	1022841	0.097332	0.902658	0.000010
NA18954.SG	JPT.SG	F	0	JPT.SG	1060030	0.089373	0.706841	0.203785
NA18956.SG	JPT.SG	F	0	JPT.SG	1136853	0.130836	0.784920	0.084244
NA18957.SG	JPT.SG	F	0	JPT.SG	1136992	0.126501	0.780809	0.092691
NA18959.SG	JPT.SG	M	0	JPT.SG	1149038	0.127197	0.773835	0.098968
NA18960.SG	JPT.SG	M	0	JPT.SG	1147976	0.117036	0.730391	0.152573
NA18961.SG	JPT.SG	M	0	JPT.SG	828857	0.095267	0.904723	0.000010
NA18962.SG	JPT.SG	M	0	JPT.SG	1113291	0.133414	0.762494	0.104091
NA18963.SG	JPT.SG	F	0	JPT.SG	1135272	0.111055	0.843144	0.045800
NA18964.SG	JPT.SG	F	0	JPT.SG	1041717	0.125571	0.874419	0.000010
NA18965.SG	JPT.SG	M	0	JPT.SG	1139116	0.099999	0.749847	0.150154
NA18966.SG	JPT.SG	M	0	JPT.SG	1144560	0.133740	0.795409	0.070851
NA18967.SG	JPT.SG	M	0	JPT.SG	1121307	0.127731	0.798130	0.074139
NA18968.SG	JPT.SG	F	0	JPT.SG	1149505	0.144951	0.764761	0.090288
NA18969.SG	JPT.SG	F	0	JPT.SG	1033493	0.126394	0.800063	0.073543
NA18970.SG	JPT.SG	M	0	JPT.SG	1123922	0.139719	0.724963	0.135317
NA18971.SG	JPT.SG	M	0	JPT.SG	1149612	0.131812	0.751508	0.116680
NA18972.SG	JPT.SG	F	0	JPT.SG	1115308	0.124693	0.788516	0.086790
NA18973.SG	JPT.SG	F	0	JPT.SG	1131619	0.126002	0.755067	0.118931
NA18974.SG	JPT.SG	M	0	JPT.SG	1149865	0.125337	0.745530	0.129134
NA18975.SG	JPT.SG	F	0	JPT.SG	1149434	0.155474	0.741542	0.102984
NA18976.SG	JPT.SG	F	0	JPT.SG	1149860	0.014338	0.762642	0.223020
NA18977.SG	JPT.SG	M	0	JPT.SG	1095823	0.117223	0.795450	0.087326
NA18978.SG	JPT.SG	F	0	JPT.SG	1146410	0.145172	0.783190	0.071638
NA18979.SG	JPT.SG	F	0	JPT.SG	1147617	0.083575	0.753250	0.163175
NA18980.SG	JPT.SG	F	0	JPT.SG	1147914	0.114039	0.744310	0.141651
NA18981.SG	JPT.SG	F	0	JPT.SG	1149303	0.129902	0.738036	0.132062
NA18982.SG	JPT.SG	M	0	JPT.SG	1025778	0.088043	0.911947	0.000010
NA18983.SG	JPT.SG	M	0	JPT.SG	982182	0.108163	0.891827	0.000010
NA18984.SG	JPT.SG	M	0	JPT.SG	1093844	0.144840	0.855150	0.000010
NA18985.SG	JPT.SG	M	0	JPT.SG	1077849	0.111778	0.888212	0.000010
NA18986.SG	JPT.SG	M	0	JPT.SG	1120324	0.116290	0.883700	0.000010
NA18987.SG	JPT.SG	F	0	JPT.SG	1110475	0.123604	0.807620	0.068777
NA18988.SG	JPT.SG	M	0	JPT.SG	1141406	0.106937	0.893053	0.000010
NA18989.SG	JPT.SG	M	0	JPT.SG	1143059	0.141272	0.817810	0.040918
NA18990.SG	JPT.SG	M	0	JPT.SG	1115479	0.103387	0.785090	0.111523
NA18991.SG	JPT.SG	F	0	JPT.SG	1140364	0.121543	0.748990	0.129467
NA18992.SG	JPT.SG	F	0	JPT.SG	1077007	0.131298	0.824410	0.044293
NA18993.SG	JPT.SG	F	0	JPT.SG	1143285	0.121330	0.743859	0.134811
NA18994.SG	JPT.SG	M	0	JPT.SG	1063381	0.137766	0.798158	0.064076
NA18995.SG	JPT.SG	M	0	JPT.SG	1125379	0.117997	0.751204	0.130798
NA18997.SG	JPT.SG	F	0	JPT.SG	1146040	0.129963	0.725317	0.144720
NA18998.SG	JPT.SG	F	0	JPT.SG	1148279	0.138485	0.772472	0.089043
NA18999.SG	JPT.SG	F	0	JPT.SG	1055898	0.114524	0.875044	0.010432
NA19000.SG	JPT.SG	M	0	JPT.SG	999179	0.119009	0.880981	0.000010
NA19001.SG	JPT.SG	F	0	JPT.SG	1146757	0.091594	0.792276	0.116130
NA19002.SG	JPT.SG	F	0	JPT.SG	1077370	0.138844	0.807833	0.053323
NA19003.SG	JPT.SG	F	0	JPT.SG	1007648	0.103767	0.896223	0.000010
NA19004.SG	JPT.SG	M	0	JPT.SG	1127241	0.122685	0.871970	0.005345
NA19005.SG	JPT.SG	M	0	JPT.SG	1099550	0.090875	0.909115	0.000010
NA19006.SG	JPT.SG	M	0	JPT.SG	1144574	0.130297	0.799410	0.070293
NA19007.SG	JPT.SG	M	0	JPT.SG	1067751	0.113397	0.869426	0.017176
NA19009.SG	JPT.SG	M	0	JPT.SG	1044407	0.096819	0.857781	0.045400
NA19010.SG	JPT.SG	F	0	JPT.SG	1140994	0.120404	0.815031	0.064566
NA19011.SG	JPT.SG	F	0	JPT.SG	1146936	0.150411	0.735557	0.114031
NA19012.SG	JPT.SG	M	0	JPT.SG	733480	0.061342	0.938648	0.000010
NA19054.SG	JPT.SG	F	0	JPT.SG	1021682	0.108716	0.891274	0.000010
NA19055.SG	JPT.SG	M	0	JPT.SG	1095654	0.092903	0.907087	0.000010
NA19056.SG	JPT.SG	M	0	JPT.SG	1049219	0.144446	0.855544	0.000010
NA19057.SG	JPT.SG	F	0	JPT.SG	1067880	0.110064	0.873398	0.016538
NA19058.SG	JPT.SG	M	0	JPT.SG	1034057	0.095915	0.904075	0.000010
NA19059.SG	JPT.SG	F	0	JPT.SG	1087778	0.112962	0.887028	0.000010
NA19060.SG	JPT.SG	M	0	JPT.SG	1081099	0.115863	0.884127	0.000010
NA19062.SG	JPT.SG	M	0	JPT.SG	1085620	0.091698	0.895935	0.012367
NA19063.SG	JPT.SG	M	0	JPT.SG	1117996	0.127989	0.860461	0.011550
NA19064.SG	JPT.SG	F	0	JPT.SG	1028495	0.093381	0.906609	0.000010
NA19065.SG	JPT.SG	F	0	JPT.SG	874520	0.074260	0.925730	0.000010
NA19066.SG	JPT.SG	M	0	JPT.SG	883778	0.075704	0.924286	0.000010
NA19067.SG	JPT.SG	M	0	JPT.SG	1085243	0.103457	0.876216	0.020326
NA19068.SG	JPT.SG	M	0	JPT.SG	1004857	0.084721	0.915269	0.000010
NA19070.SG	JPT.SG	M	0	JPT.SG	1110222	0.123650	0.861943	0.014407
NA19072.SG	JPT.SG	M	0	JPT.SG	1145693	0.113860	0.739963	0.146177
NA19074.SG	JPT.SG	F	0	JPT.SG	1130798	0.111413	0.776833	0.111754
NA19075.SG	JPT.SG	M	0	JPT.SG	1084365	0.136235	0.726195	0.137570
NA19076.SG	JPT.SG	M	0	JPT.SG	1074945	0.120054	0.777097	0.102849
NA19077.SG	JPT.SG	F	0	JPT.SG	1115359	0.115831	0.783952	0.100216
NA19078.SG	JPT.SG	F	0	JPT.SG	1142125	0.136021	0.741255	0.122724
NA19079.SG	JPT.SG	M	0	JPT.SG	1045115	0.107686	0.892304	0.000010
NA19080.SG	JPT.SG	F	0	JPT.SG	981879	0.100820	0.899170	0.000010
NA19081.SG	JPT.SG	F	0	JPT.SG	951827	0.147373	0.820485	0.032141
NA19082.SG	JPT.SG	M	0	JPT.SG	1085225	0.123206	0.756244	0.120551
NA19083.SG	JPT.SG	M	0	JPT.SG	1123519	0.134802	0.813720	0.051477
NA19084.SG	JPT.SG	F	0	JPT.SG	1034062	0.072131	0.927859	0.000010
NA19085.SG	JPT.SG	M	0	JPT.SG	1146608	0.123314	0.786649	0.090038
NA19086.SG	JPT.SG	M	0	JPT.SG	1142974	0.142091	0.746713	0.111196
NA19087.SG	JPT.SG	F	0	JPT.SG	1086191	0.097579	0.902411	0.000010
NA19088.SG	JPT.SG	M	0	JPT.SG	1062392	0.117787	0.849106	0.033108
NA19089.SG	JPT.SG	M	0	JPT.SG	1145984	0.141234	0.773706	0.085059
NA19090.SG	JPT.SG	F	0	JPT.SG	1145801	0.120502	0.732354	0.147145
NA19091.SG	JPT.SG	M	0	JPT.SG	1144857	0.135339	0.739463	0.125198
HG01595.SG	KHV.SG	F	0	KHV.SG	1115596	0.001310	0.175862	0.822828
HG01596.SG	KHV.SG	M	0	KHV.SG	1093594	0.008040	0.118511	0.873449
HG01597.SG	KHV.SG	F	0	KHV.SG	1138083	0.009041	0.101059	0.889900
HG01598.SG	KHV.SG	F	0	KHV.SG	1112242	0.000010	0.150005	0.849985
HG01599.SG	KHV.SG	F	0	KHV.SG	1123159	0.003067	0.169840	0.827094
HG01600.SG	KHV.SG	F	0	KHV.SG	1137803	0.000010	0.179360	0.820630
HG01840.SG	KHV.SG	M	0	KHV.SG	1129566	0.002800	0.192241	0.804959
HG01841.SG	KHV.SG	F	0	KHV.SG	1132094	0.005188	0.133031	0.861781
HG01842.SG	KHV.SG	M	0	KHV.SG	1125427	0.000010	0.176856	0.823134
HG01843.SG	KHV.SG	F	0	KHV.SG	1129346	0.000544	0.171724	0.827732
HG01844.SG	KHV.SG	M	0	KHV.SG	1141050	0.003419	0.170053	0.826528
HG01845.SG	KHV.SG	F	0	KHV.SG	1139925	0.002777	0.185732	0.811491
HG01846.SG	KHV.SG	M	0	KHV.SG	1141405	0.000010	0.173680	0.826310
HG01847.SG	KHV.SG	F	0	KHV.SG	1139927	0.003799	0.125281	0.870919
HG01848.SG	KHV.SG	F	0	KHV.SG	1139420	0.005567	0.141209	0.853225
HG01849.SG	KHV.SG	M	0	KHV.SG	1142700	0.011055	0.129638	0.859306
HG01850.SG	KHV.SG	F	0	KHV.SG	1140381	0.016226	0.131467	0.852307
HG01851.SG	KHV.SG	F	0	KHV.SG	1141627	0.000010	0.135050	0.864940
HG01852.SG	KHV.SG	M	0	KHV.SG	1136901	0.000010	0.167873	0.832117
HG01853.SG	KHV.SG	F	0	KHV.SG	1136494	0.004322	0.144663	0.851015
HG01855.SG	KHV.SG	F	0	KHV.SG	1135518	0.000010	0.178523	0.821467
HG01857.SG	KHV.SG	F	0	KHV.SG	1136262	0.000065	0.172738	0.827197
HG01858.SG	KHV.SG	F	0	KHV.SG	1137572	0.000010	0.160031	0.839959
HG01859.SG	KHV.SG	F	0	KHV.SG	1135594	0.004396	0.163029	0.832576
HG01860.SG	KHV.SG	M	0	KHV.SG	1145421	0.000010	0.121775	0.878215
HG01861.SG	KHV.SG	M	0	KHV.SG	1143526	0.000010	0.177308	0.822682
HG01862.SG	KHV.SG	F	0	KHV.SG	1137056	0.002489	0.209430	0.788081
HG01863.SG	KHV.SG	F	0	KHV.SG	1138891	0.000010	0.202180	0.797810
HG01864.SG	KHV.SG	M	0	KHV.SG	1139753	0.007879	0.190548	0.801572
HG01865.SG	KHV.SG	M	0	KHV.SG	1144377	0.003621	0.185277	0.811102
HG01866.SG	KHV.SG	M	0	KHV.SG	1115075	0.005731	0.167203	0.827066
HG01867.SG	KHV.SG	M	0	KHV.SG	1136357	0.011069	0.191713	0.797218
HG01868.SG	KHV.SG	F	0	KHV.SG	1137872	0.009647	0.145182	0.845170
HG01869.SG	KHV.SG	F	0	KHV.SG	1139200	0.000010	0.164150	0.835840
HG01870.SG	KHV.SG	F	0	KHV.SG	1149772	0.005098	0.119861	0.875041
HG01871.SG	KHV.SG	F	0	KHV.SG	1149731	0.006186	0.144830	0.848984
HG01872.SG	KHV.SG	M	0	KHV.SG	1149855	0.007045	0.216946	0.776009
HG01873.SG	KHV.SG	M	0	KHV.SG	1150038	0.000010	0.170201	0.829789
HG01874.SG	KHV.SG	F	0	KHV.SG	1149717	0.002223	0.168629	0.829148
HG01878.SG	KHV.SG	F	0	KHV.SG	1149770	0.009700	0.163581	0.826719
HG02017.SG	KHV.SG	M	0	KHV.SG	1127838	0.010570	0.143820	0.845611
HG02019.SG	KHV.SG	F	0	KHV.SG	1109459	0.014677	0.144385	0.840938
HG02020.SG	KHV.SG	M	0	KHV.SG	1140876	0.009410	0.099826	0.890765
HG02023.SG	KHV.SG	M	0	KHV.SG	1136536	0.006756	0.138974	0.854271
HG02024.SG	KHV.SG	F	0	KHV.SG	1148670	0.000010	0.104238	0.895752
HG02025.SG	KHV.SG	F	0	KHV.SG	1149731	0.000010	0.120569	0.879421
HG02026.SG	KHV.SG	M	0	KHV.SG	1149826	0.000010	0.117316	0.882674
HG02028.SG	KHV.SG	F	0	KHV.SG	1114214	0.011121	0.129799	0.859080
HG02029.SG	KHV.SG	M	0	KHV.SG	1141784	0.000010	0.307875	0.692115
HG02031.SG	KHV.SG	F	0	KHV.SG	1108070	0.000010	0.195889	0.804101
HG02032.SG	KHV.SG	M	0	KHV.SG	1146921	0.000010	0.275454	0.724536
HG02035.SG	KHV.SG	M	0	KHV.SG	1135922	0.011581	0.145837	0.842582
HG02040.SG	KHV.SG	M	0	KHV.SG	1131243	0.004989	0.153615	0.841396
HG02046.SG	KHV.SG	F	0	KHV.SG	1130420	0.003597	0.080768	0.915635
HG02047.SG	KHV.SG	M	0	KHV.SG	1134877	0.011695	0.099316	0.888989
HG02048.SG	KHV.SG	F	0	KHV.SG	1149787	0.009033	0.130880	0.860087
HG02049.SG	KHV.SG	F	0	KHV.SG	1149314	0.006887	0.111500	0.881614
HG02050.SG	KHV.SG	M	0	KHV.SG	1148365	0.009046	0.148823	0.842131
HG02057.SG	KHV.SG	F	0	KHV.SG	1149689	0.001870	0.167941	0.830189
HG02060.SG	KHV.SG	F	0	KHV.SG	1136165	0.007032	0.145266	0.847702
HG02061.SG	KHV.SG	M	0	KHV.SG	1140020	0.008875	0.162633	0.828492
HG02064.SG	KHV.SG	M	0	KHV.SG	1126542	0.000010	0.165877	0.834113
HG02067.SG	KHV.SG	M	0	KHV.SG	1123329	0.001019	0.108913	0.890068
HG02069.SG	KHV.SG	F	0	KHV.SG	1149405	0.014762	0.197646	0.787592
HG02070.SG	KHV.SG	M	0	KHV.SG	1149757	0.009023	0.163513	0.827464
HG02072.SG	KHV.SG	F	0	KHV.SG	1149743	0.012933	0.176499	0.810568
HG02073.SG	KHV.SG	M	0	KHV.SG	1149783	0.000010	0.157649	0.842341
HG02075.SG	KHV.SG	F	0	KHV.SG	1149861	0.004594	0.121144	0.874262
